"appeal_id"	"datetime"	"client_id"	"user_id"	"msg_type"	"channel_id"	"channel_name"	"channel_type"	"answer_time"	"text"
130802	"2088-05-01 22:48:16+03"		19368	0	69	"Краснодар"	"Веб-чат"	42	"Да, после пополнения баланса, вы сможете ее активировать, доступ к интернету будет предоставлен после списания абонентской платы."
130802	"2088-05-01 22:48:52+03"		19368	0	69	"Краснодар"	"Веб-чат"	42	"Возможно потребуется 2-5 минут для активации услуги."
130802	"2088-05-01 22:49:25+03"	450147		0	69	"Краснодар"	"Веб-чат"		"Главное чтоб не сутки"
130802	"2088-05-01 22:49:47+03"		19368	0	69	"Краснодар"	"Веб-чат"	21	"Нет, не переживайте, обычно это происходит сразу же."
130802	"2088-05-01 22:51:00+03"		19368	0	69	"Краснодар"	"Веб-чат"		"Возможно, у Вас остались ещё вопросы?"
130802	"2088-05-01 22:54:24+03"		19368	0	69	"Краснодар"	"Веб-чат"		"Если возникнут вопросы, пожалуйста, обращайтесь! Будем рады помочь."
130802	"2088-05-01 22:54:31+03"		19368	0	69	"Краснодар"	"Веб-чат"		"Всего доброго!"
130802	"2088-05-01 22:54:35+03"		19368	2	0	""	""		""
135343	"2088-05-13 10:38:11+03"			1	0	""	""		"Создано новое обращение #135343"
135343	"2088-05-13 10:38:12+03"		19414	12	70	"Тула"	"Веб-чат"		"Приветствуем Вас в службе поддержки клиентов Tele2! Очень скоро Вам ответит первый освободившийся специалист."
135343	"2088-05-13 10:38:12+03"			4	0	""	""		""
135343	"2088-05-13 10:38:12+03"	452605		0	70	"Тула"	"Веб-чат"		"Здравствуйте! на протяжении 3 недель плохая связь, как в помещении, так и на улxxxxxxxxxxx1,5 недели назад обращалась в службу поддержки и перезагрузка системы и телефона (как сообщил оператор) не принесла успеха, все осталось на прежнем уровне, связь не стабильна на уровне 1 - 2 &quot;полосочек&quot; из 6."
135343	"2088-05-13 10:38:28+03"		19414	0	70	"Тула"	"Веб-чат"	16	"Здравствуйте, меня зовут Анастасия! С радостью помогу Вам!"
135343	"2088-05-13 10:41:25+03"		19414	0	70	"Тула"	"Веб-чат"		"Поиск сети наблюдается?"
135343	"2088-05-13 10:41:32+03"		19414	0	70	"Тула"	"Веб-чат"		"Речь идет о номере +xxx xxx xx xx?"
135343	"2088-05-13 10:43:50+03"		19414	0	70	"Тула"	"Веб-чат"		"Уточните, пожалуйста, Ваше местоположение в момент проблемы (регион, населенный пункт, район, улица, номер дома). Проблема в помещении или на улице?"
135343	"2088-05-13 10:48:01+03"		19414	9	0	""	""		"Упс…. По независящим от нас причинам сессия была прервана.( Если Ваш вопрос еще актуален,  дайте нам знать, отправив любой символ или слово в ответ на данное сообщение!  "
135343	"2088-05-13 20:48:01+03"			2	0	""	""		"Обращение закрыто в связи с неактивностью пользователя"
152886	"2088-05-26 19:22:55+03"	452958		0	2	"Viber"	"Viber"		"Здравствуйте. Скажите мой сын подключил тариф мой разговор а интернет не работает. Что можно сделать?"
152886	"2088-05-26 19:22:55+03"			1	0	""	""		"Создано новое обращение #152886"
152886	"2088-05-26 19:23:04+03"		19391	0	2	"Viber"	"Viber"	9	"Добрый вечер."
152886	"2088-05-26 19:23:07+03"		19391	0	2	"Viber"	"Viber"	9	"На каком номере?"
152886	"2088-05-26 19:23:37+03"	452958		0	2	"Viber"	"Viber"		"xxx xxx xx xx"
152886	"2088-05-26 19:24:43+03"		19391	0	2	"Viber"	"Viber"	66	"Тариф активен, никаких ограничений нет. Уточните, пожалуйста, местоположение Вашего сына)"
152886	"2088-05-26 19:25:14+03"	452958		0	2	"Viber"	"Viber"		"Владимирская область"
152886	"2088-05-26 19:25:30+03"		19391	0	2	"Viber"	"Viber"	15	"Населенный пункт, улица, дом."
152886	"2088-05-26 19:25:56+03"	452958		0	2	"Viber"	"Viber"		"Деревня конино"
152886	"2088-05-26 19:26:33+03"	452958		0	2	"Viber"	"Viber"		"Я тоже тут и все работает. Тариф такой же"
152886	"2088-05-26 19:26:52+03"		19391	0	2	"Viber"	"Viber"	56	"Да, по покрытию все в порядке)"
152886	"2088-05-26 19:26:58+03"		19391	0	2	"Viber"	"Viber"	56	"Его телефон сейчас рядом?"
152886	"2088-05-26 19:27:17+03"	452958		0	2	"Viber"	"Viber"		"Да"
152886	"2088-05-26 19:27:28+03"		19391	0	2	"Viber"	"Viber"	10	"Какая марка и модель?"
152886	"2088-05-26 19:27:55+03"	452958		0	2	"Viber"	"Viber"		"Леново а1000"
152886	"2088-05-26 19:29:16+03"		19391	0	2	"Viber"	"Viber"	80	"Во избежание ошибок в работе сервиса, я переподключила на Вашем номере возможность выхода в сеть интернет. Если отсутствие доступа было связано с ошибкой в подключении услуги, эта ошибка будет устранена. В настройках телефона должен быть установлен смешанный (автоматический) режим сети. Пожалуйста, выключите и включите Ваше мобильное устройство для вступления изменений в силу.  При сохранении ситуации, рекомендую Вам заказать новые настройки по бесплатному номеру 679, сохранить их и перезагрузить телефон. Если при сохранении настроек система запросит PIN-код, введите, пожалуйста, 1234. Если в ответ на Ваш запрос по номеру 679 Вам не поступят настройки, то наберите бесплатную команду *202#вызов, и Вам поступят ручные настройки с подробной инструкцией по их установке. Выпишите всё сообщение на лист бумаги. Следуя инструкции, внесите настройки в Ваш телефон, сохраните их и перезагрузите мобильный аппарат. Также проверьте в настройках телефона, чтобы функция «Передача данных» была включена. Это очень важно, т.к. если она отключена, то доступ в интернет с телефона будет блокирован. И если Ваш мобильный аппарат на две или более SIM-карты, убедитесь, что SIM-карта Tele2 установлена в первый (основной) слот и выбрана активной.   После этого попробуйте снова выйти в интернет. Уверена, что у Вас все получится! С удовольствием отправила бы Вам настройки сама, но по техническим причинам не могу этого сделать. Поэтому, пожалуйста, воспользуйтесь инструкцией)"
152886	"2088-05-26 19:32:00+03"	452958		0	2	"Viber"	"Viber"		"Спасибо"
152886	"2088-05-26 19:32:49+03"		19391	0	2	"Viber"	"Viber"	49	"Если что-то не получится - обязательно пишите :)"
152886	"2088-05-26 19:32:53+03"		19391	2	0	""	""		""
154448	"2088-05-27 19:38:26+03"	468204		0	2	"Viber"	"Viber"		"Здравствуйте подскажите как перейти на другой тариф"
154448	"2088-05-27 19:38:26+03"			1	0	""	""		"Создано новое обращение #154448"
154448	"2088-05-27 19:38:35+03"		19398	0	2	"Viber"	"Viber"	9	"Здравствуйте! Меня зовут Артем!"
154448	"2088-05-27 19:39:08+03"	468204		0	2	"Viber"	"Viber"		"Как перейти на другой тариф"
154448	"2088-05-27 19:39:26+03"		19398	0	2	"Viber"	"Viber"	18	"Можете воспользоваться USSD-комбинацией или личным кабинетом https://my.tele2.ru/ ."
154448	"2088-05-27 19:40:04+03"	468204		0	2	"Viber"	"Viber"		"Подскажите ussd код"
154448	"2088-05-27 19:40:34+03"		19398	0	2	"Viber"	"Viber"	29	"Уточните Ваш номер и тариф, который хотите подключить."
154448	"2088-05-27 19:42:44+03"	468204		0	2	"Viber"	"Viber"		"+xxx xxx xx xx тариф для устройств 10 гигов"
154448	"2088-05-27 19:44:37+03"		19398	0	2	"Viber"	"Viber"	112	"Чтобы подключить тариф &quot;Интернет для устройств&quot;, — наберите комбинацию *630*12#, а чтобы подключить услугу &quot;10 Гб&quot;, — наберите комбинацию *155*681#."
154448	"2088-05-27 19:45:17+03"		19398	0	2	"Viber"	"Viber"	112	"Условия и расценки тарифа указаны здесь: https://nnov.tele2.ru/tariff/idu/ .<br>Условия и расценки услуги Вы можете найти здесь: https://nnov.tele2.ru/option/10-gb/ ."
154448	"2088-05-27 19:45:38+03"	468204		0	2	"Viber"	"Viber"		"Спасибо"
154448	"2088-05-27 19:45:47+03"		19398	0	2	"Viber"	"Viber"	8	"Всегда пожалуйста) Будут ещё вопросы, — пишите! Всего доброго!)"
154448	"2088-05-27 19:45:50+03"		19398	2	0	""	""		""
165656	"2088-06-02 12:54:50+03"			1	0	""	""		"Создано новое обращение #165656"
165656	"2088-06-02 12:54:51+03"	476792		0	81	"Воронеж B2C"	"Веб-чат"		"Здравствуйте! Подскажите, пожалуйста, как я могу узнать, какого числа обновится пакет интернета?"
165656	"2088-06-02 12:54:52+03"		19754	12	81	"Воронеж B2C"	"Веб-чат"		"Приветствуем Вас в службе поддержки клиентов Tele2! Очень скоро Вам ответит первый освободившийся специалист."
165656	"2088-06-02 12:54:52+03"			4	0	""	""		""
165656	"2088-06-02 12:55:22+03"		19754	0	81	"Воронеж B2C"	"Веб-чат"	30	"Здравствуйте, меня зовут Марина! С радостью помогу Вам!"
165656	"2088-06-02 12:56:31+03"		19754	0	81	"Воронеж B2C"	"Веб-чат"		"Данная информация есть на стартовой странице в личном кабинете https://tele2.ru/lk , так эту информацию можно получить по запросу остатков пакетов по комбинации *155*0# вызов."
165656	"2088-06-02 13:00:07+03"		19754	0	81	"Воронеж B2C"	"Веб-чат"		"Возможно, у Вас остались ещё вопросы?"
165656	"2088-06-02 13:01:27+03"	476792		0	81	"Воронеж B2C"	"Веб-чат"		"Команда не работает, а на стартовой странице показан только остаток трафика, но нет информации до какого числа"
165656	"2088-06-02 13:02:32+03"	476792		0	81	"Воронеж B2C"	"Веб-чат"		"Все, пришло сообщение, там написано число. Спасибо!"
165656	"2088-06-02 13:03:43+03"		19754	0	81	"Воронеж B2C"	"Веб-чат"	136	"Под остатками указывается дата обновления пакетов."
165656	"2088-06-02 13:03:59+03"		19754	0	81	"Воронеж B2C"	"Веб-чат"	136	"Можете скриншот личного кабинета прислать?"
165656	"2088-06-02 13:05:27+03"	476792		0	81	"Воронеж B2C"	"Веб-чат"		""
165656	"2088-06-02 13:06:25+03"		19754	0	81	"Воронеж B2C"	"Веб-чат"	57	"Всё веерно, извините, не сказала вам, нужно нажать подробнее об остатках."
165656	"2088-06-02 13:08:09+03"	476792		0	81	"Воронеж B2C"	"Веб-чат"		"Теперь понятно, не было указано число из-за отсутствия денег на балансе"
165656	"2088-06-02 13:11:00+03"		19754	0	81	"Воронеж B2C"	"Веб-чат"	170	"Да, если тариф находится в режиме ожидания оплаты информация не отображается."
165656	"2088-06-02 13:13:02+03"		19754	0	81	"Воронеж B2C"	"Веб-чат"		"Может быть, у Вас остались еще какие-либо вопросы?"
165656	"2088-06-02 13:17:02+03"		19754	0	81	"Воронеж B2C"	"Веб-чат"		"Если возникнут вопросы, пожалуйста, обращайтесь! Будем рады помочь."
165656	"2088-06-02 13:17:04+03"		19754	2	0	""	""		""
172553	"2088-06-05 15:47:18+03"			1	0	""	""		"Создано новое обращение #172553"
172553	"2088-06-05 15:47:19+03"	481108		0	109	"Тверь B2C"	"Веб-чат"		"Хочу отключить теле2 тв не скачивая приложение как это сделать"
172553	"2088-06-05 15:47:20+03"		19421	12	109	"Тверь B2C"	"Веб-чат"		"Приветствуем Вас в службе поддержки клиентов Tele2! Очень скоро Вам ответит первый освободившийся специалист."
172553	"2088-06-05 15:47:20+03"			4	0	""	""		""
172553	"2088-06-05 15:47:25+03"		19421	0	109	"Тверь B2C"	"Веб-чат"	5	"Здравствуйте!"
172553	"2088-06-05 15:48:29+03"		19421	0	109	"Тверь B2C"	"Веб-чат"		"На номере +xxx xxx xx xx?"
172553	"2088-06-05 15:49:36+03"	481108		0	109	"Тверь B2C"	"Веб-чат"		"Да"
172553	"2088-06-05 15:49:51+03"		19421	0	109	"Тверь B2C"	"Веб-чат"	15	"Я сейчас тогда сама отключу. =)"
172553	"2088-06-05 15:50:06+03"	481108		0	109	"Тверь B2C"	"Веб-чат"		"Спасибо"
172553	"2088-06-05 15:51:29+03"		19421	0	109	"Тверь B2C"	"Веб-чат"	82	"Леонид, на номере xxx xxx xx xx?"
172553	"2088-06-05 15:52:24+03"	481108		0	109	"Тверь B2C"	"Веб-чат"		"Да"
172553	"2088-06-05 15:52:49+03"		19421	0	109	"Тверь B2C"	"Веб-чат"	25	"Минутку, пожалуйста."
172553	"2088-06-05 15:54:22+03"		19421	0	109	"Тверь B2C"	"Веб-чат"		"На номере нет подписки."
172553	"2088-06-05 15:54:56+03"	481108		0	109	"Тверь B2C"	"Веб-чат"		"Пришло смс что подключили"
172553	"2088-06-05 15:55:18+03"		19421	0	109	"Тверь B2C"	"Веб-чат"	21	"Содержание смс подскажите, пожалуйста."
172553	"2088-06-05 15:56:34+03"	481108		0	109	"Тверь B2C"	"Веб-чат"		""
172553	"2088-06-05 15:57:09+03"		19421	0	109	"Тверь B2C"	"Веб-чат"	35	"У Вас в устройстве 2 сим-карты?"
172553	"2088-06-05 15:59:37+03"		19421	0	109	"Тверь B2C"	"Веб-чат"		"Отключение подписки (в том числе в промо-периоде) можно осуществить через приложение Tele2 TV в разделе &quot;Подписки&quot; .  1. Открой меню в правом верхнем углу приложения. 2. Перейди в профиль абонента нажав на номер телефона. 3. Перейди в раздел &quot;Подписки&quot;. 4. Выбери подписку, которую необходимо отключить из списка всех подписок сервиса. На экране конкретной подписки будет отображена кнопка отключения подписки."
172553	"2088-06-05 15:59:48+03"		19421	0	109	"Тверь B2C"	"Веб-чат"		"Тогда рекомендую следовать данным рекомендациям. (((("
172553	"2088-06-05 16:06:01+03"		19421	9	0	""	""		"Упс…. По независящим от нас причинам сессия была прервана.( Если Ваш вопрос еще актуален,  дайте нам знать, отправив любой символ или слово в ответ на данное сообщение!  "
172553	"2088-06-06 02:06:01+03"			2	0	""	""		"Обращение закрыто в связи с неактивностью пользователя"
178478	"2088-06-07 17:35:31+03"	484489		0	2	"Viber"	"Viber"		"Здравствуйте. У меня Дача в тульской обл. Я хочу приобрести сим, что бы раздавать интернет нескольким устройствам. Подскажите тариф с интернетом без звонков."
178478	"2088-06-07 17:35:31+03"			1	0	""	""		"Создано новое обращение #178478"
178478	"2088-06-07 17:35:39+03"		19530	0	2	"Viber"	"Viber"	7	"Доброго времени суток! Меня зовут Анастасия. С удовольствием постараюсь решить Ваш вопрос!"
178478	"2088-06-07 17:35:59+03"		19530	0	2	"Viber"	"Viber"	7	"Уточните, пожалуйста, о каком номере идет речь?"
178478	"2088-06-07 17:39:19+03"	484489		0	2	"Viber"	"Viber"		"Я хочу купить симкарту Теле2. Вставить ее в WiFi роутер и раздавать интернет. Подскажите какие тарифы есть на интернет в Тульской обл. Звонки совершать с этой симкарты я не буду"
178478	"2088-06-07 17:41:40+03"		19530	0	2	"Viber"	"Viber"	141	"Вы можете приобрести тарифный план &quot;Интернет для устройств&quot;. Подробная информация по тарифу, стоимость  подключения, срок действия, команды по управлению и  параметры - все представлено на нашем сайте https://lipetsk.tele2.ru/tariff/idu . И к нему подключить услугу &quot;30 Гб&quot;. Подробная информация об услуге, стоимость ее подключения, срок действия, команды по управлению и все параметры - все представлено на нашем сайте https://lipetsk.tele2.ru/option/30-gb ."
178478	"2088-06-07 17:46:49+03"	484489		0	2	"Viber"	"Viber"		"Спасибо"
178478	"2088-06-07 17:46:55+03"		19530	0	2	"Viber"	"Viber"	5	"Возможно, что-то ещё подсказать?"
178478	"2088-06-07 17:48:15+03"	484489		0	2	"Viber"	"Viber"		"В Липецке и в Тулxxxxxxxxxxx2 с Тульскими тарифами?"
178478	"2088-06-07 17:48:34+03"		19530	0	2	"Viber"	"Viber"	19	"Разные. Нет."
178478	"2088-06-07 17:50:27+03"	484489		0	2	"Viber"	"Viber"		"Вы мне прислали ссылку Липецка, а мне интересна Тула."
178478	"2088-06-07 17:50:57+03"		19530	0	2	"Viber"	"Viber"	29	"Прошу прощения, перепутала."
178478	"2088-06-07 17:51:35+03"		19530	0	2	"Viber"	"Viber"	29	"Вот здесь тариф https://tula.tele2.ru/tariff/idu , услуга https://tula.tele2.ru/option/30-gb ."
178478	"2088-06-07 17:54:53+03"	484489		0	2	"Viber"	"Viber"		"Спасибо"
178478	"2088-06-07 17:57:12+03"		19530	0	2	"Viber"	"Viber"	138	"Если будут еще вопросы – пишите, всегда будем рады на них ответить! *-)"
178478	"2088-06-07 17:57:14+03"		19530	2	0	""	""		""
180482	"2088-06-08 13:14:56+03"			1	0	""	""		"Создано новое обращение #180482"
180482	"2088-06-08 13:14:57+03"	485594		0	125	"Мурманск B2C"	"Веб-чат"		"Добрый день!Подскажите пожалуйста .Я переехал в другую область,могу ли я оставить тот же тариф но уже с  областью где нахожусь.спасибо"
180482	"2088-06-08 13:14:58+03"			12	125	"Мурманск B2C"	"Веб-чат"		"К сожалению, в данный момент нет операторов, готовых ответить Вам."
180482	"2088-06-08 13:18:40+03"			4	0	""	""		""
180482	"2088-06-08 13:19:01+03"		19752	0	125	"Мурманск B2C"	"Веб-чат"	22	"Здравствуйте, меня зовут Максим! С радостью помогу Вам!"
180482	"2088-06-08 13:20:26+03"		19752	0	125	"Мурманск B2C"	"Веб-чат"		"К сожалению, изменить регион регистрации SIM-карты возможности не предоставляется. Это связано с тем, что номерные емкости законодательно закреплены за отдельными субъектами РФ (регионами)."
180482	"2088-06-08 13:21:30+03"	485594		0	125	"Мурманск B2C"	"Веб-чат"		"А похожий тариф я могу подключить"
180482	"2088-06-08 13:22:30+03"		19752	0	125	"Мурманск B2C"	"Веб-чат"	59	"Нет"
180482	"2088-06-08 13:24:23+03"		19752	0	125	"Мурманск B2C"	"Веб-чат"		"Подробнее о стоимости, правилах регистрации при поездках по России тут https://arh.tele2.ru/mobile/roaming#international"
180482	"2088-06-08 13:26:20+03"	485594		0	125	"Мурманск B2C"	"Веб-чат"		"Что бы подключить тариф той области где я нахожусь,мне обязательно надо идти в центр обслуживания?"
180482	"2088-06-08 13:26:37+03"		19752	0	125	"Мурманск B2C"	"Веб-чат"	17	"Нужно покупать новую SIM, да"
180482	"2088-06-08 13:26:47+03"		19752	0	125	"Мурманск B2C"	"Веб-чат"	17	"Какой регион?"
180482	"2088-06-08 13:27:23+03"	485594		0	125	"Мурманск B2C"	"Веб-чат"		"мурманская обл,мне нужен мой номер"
180482	"2088-06-08 13:27:52+03"		19752	0	125	"Мурманск B2C"	"Веб-чат"	29	"Так нельзя подключить будет"
180482	"2088-06-08 13:28:13+03"		19752	0	125	"Мурманск B2C"	"Веб-чат"	29	"Возможно, что-то ещё подсказать?"
180482	"2088-06-08 13:29:02+03"	485594		0	125	"Мурманск B2C"	"Веб-чат"		"тогда у меня один выход перейти со своим номером к другому оператору."
180482	"2088-06-08 13:29:39+03"			4	0	""	""		""
180482	"2088-06-08 13:29:39+03"		19752	5	0	""	""		"/"
180482	"2088-06-08 13:29:53+03"		19651	0	125	"Мурманск B2C"	"Веб-чат"	14	"Здравствуйте!"
180482	"2088-06-08 13:31:24+03"		19651	0	125	"Мурманск B2C"	"Веб-чат"		"Ознакомился с перепиской, к сожалению с Архангельской области нет возможности перенести номер в Мурманскую. ;("
180482	"2088-06-08 13:32:37+03"		19651	0	125	"Мурманск B2C"	"Веб-чат"		"Если Вам нужна sim-карта Мурманской области, нужно будет обратиться в ближайший салон связи Теле2 для её приобретения."
180482	"2088-06-08 13:32:39+03"	485594		0	125	"Мурманск B2C"	"Веб-чат"		"тогда я так понимаю,уйти со своим номером к другому оператору"
180482	"2088-06-08 13:33:21+03"	485594		0	125	"Мурманск B2C"	"Веб-чат"		"выход один"
180482	"2088-06-08 13:33:23+03"		19651	0	125	"Мурманск B2C"	"Веб-чат"	44	"Нет возможности перенести свой номер к другому оператору в другую область, об этом написал выше."
180482	"2088-06-08 13:33:40+03"		19651	0	125	"Мурманск B2C"	"Веб-чат"	44	"Этот выход Вам тоже не подходит."
180482	"2088-06-08 13:34:24+03"	485594		0	125	"Мурманск B2C"	"Веб-чат"		"ясно спасибо."
180482	"2088-06-08 13:35:37+03"		19651	0	125	"Мурманск B2C"	"Веб-чат"	72	"Могу я Вам предложить ознакомиться с нашими тарифами в Мурманской области? Или подобрать тарифный план для текущей sim-карты с использованием в Мурманской области?"
180482	"2088-06-08 13:37:45+03"		19651	0	125	"Мурманск B2C"	"Веб-чат"		"Как будет возможность, пожалуйста, предоставьте эту информацию. Она нужна для решения Вашего вопроса."
180482	"2088-06-08 13:37:49+03"		19651	2	0	""	""		""
185534	"2088-06-10 12:26:21+03"			1	0	""	""		"Создано новое обращение #185534"
185534	"2088-06-10 12:26:23+03"			12	115	"Москва B2C"	"Веб-чат"		"К сожалению, в данный момент нет операторов, готовых ответить Вам."
185534	"2088-06-10 12:26:23+03"	488444		0	115	"Москва B2C"	"Веб-чат"		"Потерял симкарту, не помню номер, так как недавно приобрёл. Из документов симкарты ничего не осталось. Можно ли восстановить по паспорту?"
185534	"2088-06-10 12:28:02+03"			4	0	""	""		""
185534	"2088-06-10 12:28:14+03"		19394	0	115	"Москва B2C"	"Веб-чат"	13	"Добрый день!"
185534	"2088-06-10 12:28:18+03"		19394	0	115	"Москва B2C"	"Веб-чат"	13	"Пару минут, пожалуйста"
185534	"2088-06-10 12:29:26+03"	488444		0	115	"Москва B2C"	"Веб-чат"		"Добрый день"
185534	"2088-06-10 12:30:16+03"		19394	0	115	"Москва B2C"	"Веб-чат"	49	"Добрый день!))"
185534	"2088-06-10 12:30:20+03"		19394	0	115	"Москва B2C"	"Веб-чат"	49	"Еще немного))"
185534	"2088-06-10 12:34:01+03"		19394	9	0	""	""		"Упс…. По независящим от нас причинам сессия была прервана.( Если Ваш вопрос еще актуален,  дайте нам знать, отправив любой символ или слово в ответ на данное сообщение!  "
185534	"2088-06-10 13:14:42+03"	488444		0	115	"Москва B2C"	"Веб-чат"		"Да"
185534	"2088-06-10 13:14:43+03"			4	0	""	""		""
185534	"2088-06-10 13:14:51+03"		19511	0	115	"Москва B2C"	"Веб-чат"	8	"Спасибо, сейчас я всё проверю и напишу Вам."
185534	"2088-06-10 13:17:30+03"			4	0	""	""		""
185534	"2088-06-10 13:17:31+03"			4	0	""	""		""
185534	"2088-06-10 13:17:41+03"		19523	0	115	"Москва B2C"	"Веб-чат"		"Здравствуйте, меня зовут Егор! С радостью помогу Вам!"
185534	"2088-06-10 13:19:36+03"		19523	0	115	"Москва B2C"	"Веб-чат"		"Для начала нужно узнать номер."
185534	"2088-06-10 13:20:26+03"		19523	0	115	"Москва B2C"	"Веб-чат"		"Чтобы получить список номеров, которые зарегистрированы на Ваше имя, Вы можете обратиться в офис нашей компании и написать соответствующее заявление. Обратиться может лично владелец номеров, имея при себе паспорт. Список будет Вам предоставлен в течение 3-х рабочих дней с момента подачи заявления. Услуга предоставляется бесплатно. Обращаю Ваше внимание, что предоставляется список только действующих номеров. Если есть номера, договор по которым расторгнут, то они не отобразятся. Адреса офисов и график их работы Вы можете узнать на сайте компании https://saratov.tele2.ru/offices ."
185534	"2088-06-10 13:20:45+03"		19523	0	115	"Москва B2C"	"Веб-чат"		"Затем, когда Вы узнаете номер, можно будет уже восстановить SIM."
185534	"2088-06-10 13:21:03+03"		19523	0	115	"Москва B2C"	"Веб-чат"		"Для восстановления SIM-карты (замены на необходимый формат) владелец номера с паспортом может обратиться в офис нашей компании.  Замена осуществляется бесплатно. Дубликат будет выдан сразу при обращении. На нем сохранится номер телефона, тариф, баланс и все подключенные ранее услуги."
185534	"2088-06-10 13:24:03+03"		19523	0	115	"Москва B2C"	"Веб-чат"		"Подскажу еще что-то?"
185534	"2088-06-10 13:25:22+03"	488444		0	115	"Москва B2C"	"Веб-чат"		"Спасибо"
185534	"2088-06-10 13:25:42+03"		19523	0	115	"Москва B2C"	"Веб-чат"	20	"Если возникнут вопросы, пожалуйста, обращайтесь! Будем рады помочь. :)"
185534	"2088-06-10 13:25:45+03"		19523	2	0	""	""		""
192014	"2088-06-13 10:03:11+03"			1	0	""	""		"Создано новое обращение #192014"
192014	"2088-06-13 10:03:12+03"	492196		0	109	"Тверь B2C"	"Веб-чат"		"Добрый день. Абонентская плата в размере 300 была внесена 11.06.2018. В настоящее время баланс 1р.60 копеек. Звонки не осуществлялись."
192014	"2088-06-13 10:03:13+03"			12	109	"Тверь B2C"	"Веб-чат"		"К сожалению, в данный момент нет операторов, готовых ответить Вам."
192014	"2088-06-13 10:04:29+03"	492196		0	109	"Тверь B2C"	"Веб-чат"		"Также на второй номер, зарегистрированный на мое имя xxx xxx xx xx также была внесена абонентская плата 11.06.2018. В настоящее время звонки с данного номера и на данный номер не возможны."
192014	"2088-06-13 10:07:02+03"			4	0	""	""		""
192014	"2088-06-13 10:07:34+03"		19752	0	109	"Тверь B2C"	"Веб-чат"	33	"Здравствуйте, меня зовут Максим"
192014	"2088-06-13 10:08:32+03"		19752	0	109	"Тверь B2C"	"Веб-чат"	33	"Чтобы у меня была возможность предоставить Вам информацию по данному номеру, уточните, пожалуйста, 1, 3 и 5 цифры из номера паспорта владельца (без серии)."
192014	"2088-06-13 10:10:04+03"		19752	0	109	"Тверь B2C"	"Веб-чат"		"Напишите нам, когда вам будет удобно :)"
192014	"2088-06-13 10:10:06+03"		19752	2	0	""	""		""
198465	"2088-06-15 09:59:12+03"			1	0	""	""		"Создано новое обращение #198465"
198465	"2088-06-15 09:59:13+03"	475754		0	73	"Webdealer"	"Веб-чат"		"Привет, нужно скорректировать платеж) ошибочный номер xxx xxx xx xx, верный номер xxx xxx xx xx, xxx xxx xx xx, 100р"
198465	"2088-06-15 09:59:14+03"		19628	12	73	"Webdealer"	"Веб-чат"		"Приветствуем Вас в службе поддержки клиентов Tele2! Очень скоро Вам ответит первый освободившийся специалист."
198465	"2088-06-15 09:59:14+03"			4	0	""	""		""
198465	"2088-06-15 09:59:21+03"		19628	0	73	"Webdealer"	"Веб-чат"	8	"Привет!)"
198465	"2088-06-15 09:59:23+03"		19628	0	73	"Webdealer"	"Веб-чат"	8	"Хорошо."
198465	"2088-06-15 10:00:11+03"		19628	0	73	"Webdealer"	"Веб-чат"	8	"Платеж скорректирован. Сумма полностью поступит. Чем-то еще могу помочь?:)"
198465	"2088-06-15 10:01:09+03"		19628	0	73	"Webdealer"	"Веб-чат"		"К сожалению, ты долго не отвечаешь. Если остались вопросы, то обратись повторно :)"
198465	"2088-06-15 10:01:12+03"		19628	2	0	""	""		""
216107	"2088-06-21 18:19:01+03"	504843		0	2	"Viber"	"Viber"		"Здравствуйте, я не могу взять обещанный платеж, я отправляю смс «+» на номер 315,но мне не приходит обратное смс"
216107	"2088-06-21 18:19:01+03"			1	0	""	""		"Создано новое обращение #216107"
216107	"2088-06-21 18:19:02+03"			12	2	"Viber"	"Viber"		"Приветствуем Вас в службе поддержки клиентов Tele2! Очень скоро Вам ответит первый освободившийся специалист."
216107	"2088-06-21 18:22:25+03"			4	0	""	""		""
216107	"2088-06-21 18:22:31+03"		19767	0	2	"Viber"	"Viber"	6	"Здравствуйте"
216107	"2088-06-21 18:23:02+03"	504843		0	2	"Viber"	"Viber"		"Здравствуйте, я не могу взять обещанный платеж, я отправляю смс «+» на номер 315,но мне не приходит обратное смс"
216107	"2088-06-21 18:23:48+03"		19767	0	2	"Viber"	"Viber"	46	"С какого номера запрос отправляете?"
216107	"2088-06-21 18:24:12+03"	504843		0	2	"Viber"	"Viber"		"+xxx xxx xx xx"
216107	"2088-06-21 18:26:20+03"		19767	0	2	"Viber"	"Viber"	128	"Проверяю ограничения, ожидайте, пожалуйста"
216107	"2088-06-21 18:26:49+03"	504843		0	2	"Viber"	"Viber"		"Хорошо"
216107	"2088-06-21 18:29:31+03"		19767	0	2	"Viber"	"Viber"	162	"Ограничений не вижу. Также протестируйте запрос командами *102# или *100#"
216107	"2088-06-21 18:31:22+03"		19767	0	2	"Viber"	"Viber"		"И также проверила, вижу. что на Ваш запрос ответ направлялся."
216107	"2088-06-21 18:31:29+03"		19767	0	2	"Viber"	"Viber"		"Проверьте входящие смс"
216107	"2088-06-21 18:37:01+03"		19767	9	0	""	""		"Упс…. По независящим от нас причинам сессия была прервана.( Если Ваш вопрос еще актуален,  дайте нам знать, отправив любой символ или слово в ответ на данное сообщение!  "
